Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Dessert, vanilla extract, sea salt, walnuts, unsweetened shredded dried coconut, medjool date, coconut oil, null, null, null, null, null, 0.75
Dessert, dry coconut, cacao powder, coconut milk, maple syrup, butter, salt, vanilla extract, null, null, null, null, 0.75
Dessert, coconut milk, butter, dry coconut, maple syrup, salt, vanilla extract, cacao powder, null, null, null, null, 0.75
Dessert, maple syrup, salt, butter, coconut milk, vanilla extract, cacao powder, dry coconut, null, null, null, null, 0.75
Dessert, vanilla extract, salt, cacao powder, maple syrup, butter, dry coconut, coconut milk, null, null, null, null, 0.75
Dessert, butter, salt, vanilla extract, maple syrup, coconut milk, dry coconut, cacao powder, null, null, null, null, 0.75
Dessert, salt, coconut milk, maple syrup, vanilla extract, dry coconut, cacao powder, butter, null, null, null, null, 0.75
Dessert, cacao powder, vanilla extract, butter, salt, dry coconut, coconut milk, maple syrup, null, null, null, null, 0.75
Dessert, walnut halves, dates, fine sea salt, water, vanilla extract, cocoa powder, null, null, null, null, null, 0.75
Dessert, cocoa powder, walnut halves, vanilla extract, fine sea salt, water, dates, null, null, null, null, null, 0.75
Dessert, vanilla extract, cocoa powder, dates, fine sea salt, water, walnut halves, null, null, null, null, null, 0.75
Dessert, fine sea salt, dates, vanilla extract, walnut halves, cocoa powder, water, null, null, null, null, null, 0.75
Dessert, dates, cocoa powder, walnut halves, water, vanilla extract, fine sea salt, null, null, null, null, null, 0.75
Dessert, water, cocoa powder, vanilla extract, fine sea salt, dates, walnut halves, null, null, null, null, null, 0.75
Dessert, part-skim ricotta cheese, salt, unsweetened cocoa powder, large egg whites, sugar, null, null, null, null, null, null, 0.75
Dessert, unsweetened cocoa powder, part-skim ricotta cheese, sugar, large egg whites, salt, null, null, null, null, null, null, 0.75
Dessert, large egg whites, part-skim ricotta cheese, salt, unsweetened cocoa powder, sugar, null, null, null, null, null, null, 0.75
Dessert, sugar, large egg whites, unsweetened cocoa powder, salt, part-skim ricotta cheese, null, null, null, null, null, null, 0.75
Dessert, salt, part-skim ricotta cheese, sugar, unsweetened cocoa powder, large egg whites, null, null, null, null, null, null, 0.75
Dessert, granulated sugar, fine sea salt, cocoa powder, bittersweet chocolate, corn starch, vanilla extract, null, null, null, null, null, 0.75
Dessert, corn starch, fine sea salt, granulated sugar, vanilla extract, bittersweet chocolate, cocoa powder, null, null, null, null, null, 0.75
Dessert, bittersweet chocolate, granulated sugar, corn starch, fine sea salt, cocoa powder, vanilla extract, null, null, null, null, null, 0.75
Dessert, cocoa powder, vanilla extract, granulated sugar, corn starch, fine sea salt, bittersweet chocolate, null, null, null, null, null, 0.75
Dessert, vanilla extract, granulated sugar, fine sea salt, bittersweet chocolate, cocoa powder, corn starch, null, null, null, null, null, 0.75
Dessert, fine sea salt, bittersweet chocolate, cocoa powder, corn starch, granulated sugar, vanilla extract, null, null, null, null, null, 0.75
Dessert, popped popcorn, honey, cocoa powder, marshmallows, null, null, null, null, null, null, null, 0.75
Dessert, marshmallows, popped popcorn, cocoa powder, honey, null, null, null, null, null, null, null, 0.75
Dessert, honey, marshmallows, popped popcorn, cocoa powder, null, null, null, null, null, null, null, 0.75
Dessert, cocoa powder, marshmallows, honey, popped popcorn, null, null, null, null, null, null, null, 0.75
Dessert, heavy cream, sprinkles, cabernet sauvignon, milk chocolate, dark chocolate, null, null, null, null, null, null, 1.0
Dessert, milk chocolate, sprinkles, dark chocolate, heavy cream, cabernet sauvignon, null, null, null, null, null, null, 1.0
Dessert, dark chocolate, milk chocolate, cabernet sauvignon, heavy cream, sprinkles, null, null, null, null, null, null, 1.0
Dessert, cabernet sauvignon, milk chocolate, dark chocolate, heavy cream, sprinkles, null, null, null, null, null, null, 1.0
Dessert, sprinkles, heavy cream, milk chocolate, cabernet sauvignon, dark chocolate, null, null, null, null, null, null, 1.0
Dessert, water, cocoa powder, protein powder, nut butter, bananas, null, null, null, null, null, null, 0.75
Dessert, cocoa powder, protein powder, water, bananas, nut butter, null, null, null, null, null, null, 0.75
Dessert, nut butter, water, bananas, cocoa powder, protein powder, null, null, null, null, null, null, 0.75
Dessert, protein powder, water, cocoa powder, bananas, nut butter, null, null, null, null, null, null, 0.75
Dessert, bananas, water, protein powder, cocoa powder, nut butter, null, null, null, null, null, null, 0.75
Dessert, unsweetened almond milk, matcha, cacao, coconut sugar, null, null, null, null, null, null, null, 0.5
Dessert, cacao, coconut sugar, unsweetened almond milk, matcha, null, null, null, null, null, null, null, 0.5
Dessert, coconut sugar, cacao, unsweetened almond milk, matcha, null, null, null, null, null, null, null, 0.5
Dessert, matcha, coconut sugar, unsweetened almond milk, cacao, null, null, null, null, null, null, null, 0.5
Dessert, eggs, dark chocolate, unsweetened cocoa powder, water, null, null, null, null, null, null, null, 1.0
Dessert, dark chocolate, eggs, water, unsweetened cocoa powder, null, null, null, null, null, null, null, 1.0
Dessert, water, unsweetened cocoa powder, dark chocolate, eggs, null, null, null, null, null, null, null, 1.0
Dessert, unsweetened cocoa powder, eggs, dark chocolate, water, null, null, null, null, null, null, null, 1.0
Dessert, low sodium black beans, vanilla extract, unsweetened vanilla almond milk, low-fat cottage cheese, dates, dark chocolate chips, cocoa powder, null, null, null, null, 0.75
Dessert, dates, vanilla extract, dark chocolate chips, low-fat cottage cheese, unsweetened vanilla almond milk, low sodium black beans, cocoa powder, null, null, null, null, 0.75
Dessert, cocoa powder, low-fat cottage cheese, vanilla extract, unsweetened vanilla almond milk, dates, low sodium black beans, dark chocolate chips, null, null, null, null, 0.75
Dessert, dark chocolate chips, dates, unsweetened vanilla almond milk, low sodium black beans, cocoa powder, low-fat cottage cheese, vanilla extract, null, null, null, null, 0.75
Dessert, vanilla extract, dates, unsweetened vanilla almond milk, dark chocolate chips, cocoa powder, low-fat cottage cheese, low sodium black beans, null, null, null, null, 0.75
Dessert, low-fat cottage cheese, cocoa powder, low sodium black beans, vanilla extract, dates, unsweetened vanilla almond milk, dark chocolate chips, null, null, null, null, 0.75
Dessert, unsweetened vanilla almond milk, dark chocolate chips, low sodium black beans, cocoa powder, dates, low-fat cottage cheese, vanilla extract, null, null, null, null, 0.75
Dessert, dark chocolate, cocoa, coconut oil, maple syrup, almonds, dried cranberries, vanilla essence, coarse sea salt, null, null, null, 0.75
Dessert, cocoa, dark chocolate, maple syrup, coconut oil, dried cranberries, almonds, coarse sea salt, vanilla essence, null, null, null, 0.75
Dessert, coconut oil, maple syrup, coarse sea salt, cocoa, dark chocolate, vanilla essence, almonds, dried cranberries, null, null, null, 0.75
Dessert, maple syrup, coarse sea salt, dried cranberries, almonds, vanilla essence, coconut oil, cocoa, dark chocolate, null, null, null, 0.75
Dessert, vanilla essence, almonds, dried cranberries, cocoa, dark chocolate, coarse sea salt, maple syrup, coconut oil, null, null, null, 0.75
Dessert, almonds, cocoa, coarse sea salt, coconut oil, vanilla essence, maple syrup, dark chocolate, dried cranberries, null, null, null, 0.75
Dessert, dried cranberries, maple syrup, vanilla essence, coconut oil, cocoa, almonds, dark chocolate, coarse sea salt, null, null, null, 0.75
Dessert, coarse sea salt, dried cranberries, vanilla essence, coconut oil, maple syrup, almonds, cocoa, dark chocolate, null, null, null, 0.75
Dessert, extra virgin coconut oil, vanilla extract, cocoa powder, protein powder, stevia extract, natural peanut butter, null, null, null, null, null, 0.75
Dessert, natural peanut butter, extra virgin coconut oil, cocoa powder, protein powder, vanilla extract, stevia extract, null, null, null, null, null, 0.75
Dessert, cocoa powder, vanilla extract, natural peanut butter, stevia extract, extra virgin coconut oil, protein powder, null, null, null, null, null, 0.75
Dessert, stevia extract, extra virgin coconut oil, cocoa powder, natural peanut butter, vanilla extract, protein powder, null, null, null, null, null, 0.75
Dessert, vanilla extract, natural peanut butter, protein powder, stevia extract, extra virgin coconut oil, cocoa powder, null, null, null, null, null, 0.75
Dessert, protein powder, extra virgin coconut oil, vanilla extract, natural peanut butter, cocoa powder, stevia extract, null, null, null, null, null, 0.75
Dessert, all-purpose flour, milk, mini chocolate chips, unsweetened cocoa powder, sugar, butter, creamy peanut butter, pure vanilla extract, baking powder, null, null, 0.75
Dessert, unsweetened cocoa powder, butter, milk, all-purpose flour, creamy peanut butter, sugar, baking powder, pure vanilla extract, mini chocolate chips, null, null, 0.75
Dessert, sugar, pure vanilla extract, creamy peanut butter, butter, mini chocolate chips, milk, baking powder, unsweetened cocoa powder, all-purpose flour, null, null, 0.75
Dessert, baking powder, unsweetened cocoa powder, sugar, butter, creamy peanut butter, milk, mini chocolate chips, pure vanilla extract, all-purpose flour, null, null, 0.75
Dessert, milk, all-purpose flour, pure vanilla extract, mini chocolate chips, sugar, creamy peanut butter, unsweetened cocoa powder, baking powder, butter, null, null, 0.75
Dessert, butter, milk, unsweetened cocoa powder, creamy peanut butter, all-purpose flour, sugar, mini chocolate chips, baking powder, pure vanilla extract, null, null, 0.75
Dessert, pure vanilla extract, unsweetened cocoa powder, creamy peanut butter, butter, milk, sugar, mini chocolate chips, all-purpose flour, baking powder, null, null, 0.75
Dessert, creamy peanut butter, butter, milk, all-purpose flour, baking powder, pure vanilla extract, mini chocolate chips, unsweetened cocoa powder, sugar, null, null, 0.75
Dessert, mini chocolate chips, butter, milk, unsweetened cocoa powder, pure vanilla extract, baking powder, all-purpose flour, sugar, creamy peanut butter, null, null, 0.75
Dessert, rolled oats, strawberries, bananas, semi-sweet chocolate morsels, non-dairy milk, cocoa powder, null, null, null, null, null, 0.75
Dessert, bananas, semi-sweet chocolate morsels, cocoa powder, strawberries, rolled oats, non-dairy milk, null, null, null, null, null, 0.75
Dessert, non-dairy milk, bananas, cocoa powder, strawberries, rolled oats, semi-sweet chocolate morsels, null, null, null, null, null, 0.75
Dessert, cocoa powder, semi-sweet chocolate morsels, rolled oats, bananas, strawberries, non-dairy milk, null, null, null, null, null, 0.75
Dessert, strawberries, non-dairy milk, rolled oats, semi-sweet chocolate morsels, cocoa powder, bananas, null, null, null, null, null, 0.75
Dessert, semi-sweet chocolate morsels, cocoa powder, non-dairy milk, bananas, strawberries, rolled oats, null, null, null, null, null, 0.75
Dessert, bananas, creamy peanut butter, almond butter, cocoa powder, sea salt, null, null, null, null, null, null, 0.75
Dessert, almond butter, bananas, sea salt, cocoa powder, creamy peanut butter, null, null, null, null, null, null, 0.75
Dessert, creamy peanut butter, almond butter, cocoa powder, sea salt, bananas, null, null, null, null, null, null, 0.75
Dessert, cocoa powder, almond butter, creamy peanut butter, bananas, sea salt, null, null, null, null, null, null, 0.75
Dessert, sea salt, bananas, almond butter, cocoa powder, creamy peanut butter, null, null, null, null, null, null, 0.75
Dessert, flour, unsweetened cocoa powder, Challenge Butter, milk, brown sugar, vanilla, null, null, null, null, null, 0.75
Dessert, brown sugar, milk, unsweetened cocoa powder, flour, Challenge Butter, vanilla, null, null, null, null, null, 0.75
Dessert, unsweetened cocoa powder, vanilla, milk, brown sugar, Challenge Butter, flour, null, null, null, null, null, 0.75
Dessert, Challenge Butter, unsweetened cocoa powder, milk, flour, vanilla, brown sugar, null, null, null, null, null, 0.75
Dessert, milk, flour, brown sugar, Challenge Butter, unsweetened cocoa powder, vanilla, null, null, null, null, null, 0.75
Dessert, vanilla, brown sugar, flour, unsweetened cocoa powder, milk, Challenge Butter, null, null, null, null, null, 0.75
Dessert, butter, powdered sugar, Hershey's Kisses, cocoa powder, granulated sugar, flour, vanilla extract, null, null, null, null, 0.75
Dessert, granulated sugar, flour, butter, powdered sugar, cocoa powder, vanilla extract, Hershey's Kisses, null, null, null, null, 0.75
Dessert, vanilla extract, powdered sugar, flour, butter, cocoa powder, granulated sugar, Hershey's Kisses, null, null, null, null, 0.75
Dessert, flour, Hershey's Kisses, vanilla extract, powdered sugar, cocoa powder, butter, granulated sugar, null, null, null, null, 0.75
Dessert, cocoa powder, powdered sugar, granulated sugar, vanilla extract, butter, Hershey's Kisses, flour, null, null, null, null, 0.75
Dessert, Hershey's Kisses, cocoa powder, vanilla extract, granulated sugar, powdered sugar, flour, butter, null, null, null, null, 0.75
Dessert, powdered sugar, vanilla extract, granulated sugar, flour, Hershey's Kisses, butter, cocoa powder, null, null, null, null, 0.75
Dessert, rolled oats, pure vanilla extract, salt, milk, bananas, sweetener, chocolate chips, cocoa powder, null, null, null, 0.75
Dessert, milk, sweetener, chocolate chips, cocoa powder, pure vanilla extract, salt, bananas, rolled oats, null, null, null, 0.75
Dessert, bananas, rolled oats, sweetener, salt, cocoa powder, pure vanilla extract, chocolate chips, milk, null, null, null, 0.75
Dessert, cocoa powder, pure vanilla extract, sweetener, rolled oats, salt, milk, chocolate chips, bananas, null, null, null, 0.75
Dessert, salt, bananas, milk, cocoa powder, chocolate chips, rolled oats, pure vanilla extract, sweetener, null, null, null, 0.75
Dessert, pure vanilla extract, milk, cocoa powder, sweetener, rolled oats, chocolate chips, salt, bananas, null, null, null, 0.75
Dessert, sweetener, rolled oats, pure vanilla extract, bananas, milk, cocoa powder, chocolate chips, salt, null, null, null, 0.75
Dessert, chocolate chips, cocoa powder, bananas, milk, rolled oats, pure vanilla extract, sweetener, salt, null, null, null, 0.75
Dessert, cinnamon biscuits, walnuts, sugar, chocolate chips, ricotta cheese, cream cheese, vanilla, null, null, null, null, 0.75
Dessert, cream cheese, cinnamon biscuits, sugar, walnuts, ricotta cheese, chocolate chips, vanilla, null, null, null, null, 0.75
Dessert, ricotta cheese, vanilla, chocolate chips, sugar, cinnamon biscuits, walnuts, cream cheese, null, null, null, null, 0.75
Dessert, sugar, ricotta cheese, vanilla, cinnamon biscuits, chocolate chips, walnuts, cream cheese, null, null, null, null, 0.75
Dessert, vanilla, walnuts, chocolate chips, sugar, cream cheese, cinnamon biscuits, ricotta cheese, null, null, null, null, 0.75
Dessert, chocolate chips, sugar, walnuts, cinnamon biscuits, cream cheese, vanilla, ricotta cheese, null, null, null, null, 0.75
Dessert, walnuts, cream cheese, ricotta cheese, cinnamon biscuits, vanilla, sugar, chocolate chips, null, null, null, null, 0.75
Dessert, all-purpose flour, sugar, corn starch, bananas, salt, brown sugar, chocolate chips, baking soda, vanilla extract, unsalted butter, null, 0.75
Dessert, baking soda, bananas, all-purpose flour, unsalted butter, vanilla extract, corn starch, salt, chocolate chips, sugar, brown sugar, null, 0.75
Dessert, corn starch, chocolate chips, bananas, unsalted butter, baking soda, salt, brown sugar, all-purpose flour, sugar, vanilla extract, null, 0.75
Dessert, salt, corn starch, unsalted butter, baking soda, all-purpose flour, vanilla extract, chocolate chips, brown sugar, sugar, bananas, null, 0.75
Dessert, unsalted butter, baking soda, sugar, vanilla extract, all-purpose flour, salt, brown sugar, corn starch, bananas, chocolate chips, null, 0.75
Dessert, bananas, baking soda, brown sugar, all-purpose flour, chocolate chips, salt, corn starch, unsalted butter, sugar, vanilla extract, null, 0.75
Dessert, brown sugar, chocolate chips, bananas, salt, vanilla extract, baking soda, all-purpose flour, unsalted butter, corn starch, sugar, null, 0.75
Dessert, sugar, baking soda, unsalted butter, all-purpose flour, corn starch, chocolate chips, vanilla extract, salt, brown sugar, bananas, null, 0.75
Dessert, vanilla extract, all-purpose flour, corn starch, unsalted butter, bananas, brown sugar, chocolate chips, sugar, salt, baking soda, null, 0.75
Dessert, chocolate chips, salt, brown sugar, vanilla extract, bananas, unsalted butter, all-purpose flour, sugar, baking soda, corn starch, null, 0.75
Dessert, sweet potatoes, protein powder, medjool date, cocoa powder, almond butter, bananas, unsweetened vanilla almond milk, null, null, null, null, 0.75
Dessert, bananas, protein powder, unsweetened vanilla almond milk, medjool date, almond butter, sweet potatoes, cocoa powder, null, null, null, null, 0.75
Dessert, medjool date, bananas, almond butter, unsweetened vanilla almond milk, protein powder, cocoa powder, sweet potatoes, null, null, null, null, 0.75
Dessert, cocoa powder, sweet potatoes, unsweetened vanilla almond milk, medjool date, protein powder, bananas, almond butter, null, null, null, null, 0.75
Dessert, unsweetened vanilla almond milk, medjool date, protein powder, bananas, sweet potatoes, cocoa powder, almond butter, null, null, null, null, 0.75
Dessert, almond butter, cocoa powder, medjool date, bananas, protein powder, sweet potatoes, unsweetened vanilla almond milk, null, null, null, null, 0.75
Dessert, protein powder, cocoa powder, medjool date, unsweetened vanilla almond milk, bananas, almond butter, sweet potatoes, null, null, null, null, 0.75
Dessert, unsalted butter, pure vanilla extract, walnuts, flour, granulated sugar, salt, large eggs, unsweetened cocoa powder, null, null, null, 0.75
Dessert, granulated sugar, unsalted butter, unsweetened cocoa powder, walnuts, salt, large eggs, flour, pure vanilla extract, null, null, null, 0.75
Dessert, unsweetened cocoa powder, flour, pure vanilla extract, large eggs, walnuts, salt, granulated sugar, unsalted butter, null, null, null, 0.75
Dessert, salt, granulated sugar, large eggs, unsalted butter, unsweetened cocoa powder, walnuts, pure vanilla extract, flour, null, null, null, 0.75
Dessert, pure vanilla extract, walnuts, large eggs, unsalted butter, granulated sugar, unsweetened cocoa powder, flour, salt, null, null, null, 0.75
Dessert, large eggs, pure vanilla extract, unsalted butter, salt, granulated sugar, walnuts, flour, unsweetened cocoa powder, null, null, null, 0.75
Dessert, flour, unsweetened cocoa powder, walnuts, unsalted butter, large eggs, granulated sugar, pure vanilla extract, salt, null, null, null, 0.75
Dessert, walnuts, granulated sugar, unsweetened cocoa powder, salt, flour, large eggs, pure vanilla extract, unsalted butter, null, null, null, 0.75
Dessert, almond meal, cocoa powder, pure maple syrup, coconut oil, sea salt, natural peanut butter, null, null, null, null, null, 0.75
Dessert, cocoa powder, coconut oil, natural peanut butter, pure maple syrup, sea salt, almond meal, null, null, null, null, null, 0.75
Dessert, pure maple syrup, coconut oil, natural peanut butter, almond meal, sea salt, cocoa powder, null, null, null, null, null, 0.75
Dessert, coconut oil, sea salt, natural peanut butter, almond meal, cocoa powder, pure maple syrup, null, null, null, null, null, 0.75
Dessert, sea salt, natural peanut butter, cocoa powder, almond meal, coconut oil, pure maple syrup, null, null, null, null, null, 0.75
Dessert, natural peanut butter, cocoa powder, coconut oil, sea salt, pure maple syrup, almond meal, null, null, null, null, null, 0.75
Dessert, all-purpose flour, unsweetened cocoa powder, large eggs, butter, baking soda, granulated white sugar, vanilla extract, buttermilk, salt, coffee, null, 0.75
Dessert, granulated white sugar, butter, vanilla extract, salt, large eggs, buttermilk, all-purpose flour, unsweetened cocoa powder, baking soda, coffee, null, 0.75
Dessert, unsweetened cocoa powder, butter, baking soda, large eggs, all-purpose flour, granulated white sugar, buttermilk, coffee, salt, vanilla extract, null, 0.75
Dessert, baking soda, granulated white sugar, unsweetened cocoa powder, butter, all-purpose flour, vanilla extract, coffee, large eggs, salt, buttermilk, null, 0.75
Dessert, salt, all-purpose flour, butter, granulated white sugar, large eggs, buttermilk, coffee, baking soda, vanilla extract, unsweetened cocoa powder, null, 0.75
Dessert, large eggs, salt, all-purpose flour, buttermilk, butter, granulated white sugar, baking soda, vanilla extract, unsweetened cocoa powder, coffee, null, 0.75
Dessert, buttermilk, all-purpose flour, vanilla extract, granulated white sugar, unsweetened cocoa powder, butter, large eggs, salt, coffee, baking soda, null, 0.75
Dessert, butter, large eggs, baking soda, buttermilk, unsweetened cocoa powder, vanilla extract, all-purpose flour, granulated white sugar, salt, coffee, null, 0.75
Dessert, vanilla extract, baking soda, unsweetened cocoa powder, butter, granulated white sugar, salt, large eggs, buttermilk, all-purpose flour, coffee, null, 0.75
Dessert, coffee, buttermilk, large eggs, granulated white sugar, vanilla extract, baking soda, butter, all-purpose flour, salt, unsweetened cocoa powder, null, 0.75
Dessert, heavy whipping cream, sweetened condensed milk, cocoa, brownie chunks, semisweet chocolate chunks, null, null, null, null, null, null, 0.75
Dessert, sweetened condensed milk, heavy whipping cream, semisweet chocolate chunks, cocoa, brownie chunks, null, null, null, null, null, null, 0.75
Dessert, cocoa, heavy whipping cream, semisweet chocolate chunks, sweetened condensed milk, brownie chunks, null, null, null, null, null, null, 0.75
Dessert, brownie chunks, sweetened condensed milk, heavy whipping cream, cocoa, semisweet chocolate chunks, null, null, null, null, null, null, 0.75
Dessert, semisweet chocolate chunks, cocoa, sweetened condensed milk, heavy whipping cream, brownie chunks, null, null, null, null, null, null, 0.75
Dessert, butter, flour, cocoa powder, vanilla, salt, water, white sugar, null, null, null, null, 0.75
Dessert, water, flour, cocoa powder, white sugar, salt, vanilla, butter, null, null, null, null, 0.75
Dessert, vanilla, salt, water, flour, cocoa powder, butter, white sugar, null, null, null, null, 0.75
Dessert, salt, white sugar, butter, flour, cocoa powder, vanilla, water, null, null, null, null, 0.75
Dessert, white sugar, butter, salt, water, flour, cocoa powder, vanilla, null, null, null, null, 0.75
Dessert, cocoa powder, butter, white sugar, water, flour, salt, vanilla, null, null, null, null, 0.75
Dessert, flour, white sugar, cocoa powder, vanilla, salt, water, butter, null, null, null, null, 0.75
Dessert, greek yogurt, vanilla extract, unsweetened cocoa powder, dark chocolate chips, maple syrup, null, null, null, null, null, null, 0.75
Dessert, unsweetened cocoa powder, maple syrup, dark chocolate chips, vanilla extract, greek yogurt, null, null, null, null, null, null, 0.75
Dessert, maple syrup, greek yogurt, dark chocolate chips, unsweetened cocoa powder, vanilla extract, null, null, null, null, null, null, 0.75
Dessert, vanilla extract, greek yogurt, unsweetened cocoa powder, maple syrup, dark chocolate chips, null, null, null, null, null, null, 0.75
Dessert, dark chocolate chips, vanilla extract, unsweetened cocoa powder, greek yogurt, maple syrup, null, null, null, null, null, null, 0.75
Dessert, milk, sugar, mini marshmallows, vanilla extract, cocoa, null, null, null, null, null, null, 0.75
Dessert, sugar, milk, vanilla extract, mini marshmallows, cocoa, null, null, null, null, null, null, 0.75
Dessert, cocoa, milk, mini marshmallows, sugar, vanilla extract, null, null, null, null, null, null, 0.75
Dessert, mini marshmallows, vanilla extract, cocoa, sugar, milk, null, null, null, null, null, null, 0.75
Dessert, vanilla extract, mini marshmallows, cocoa, sugar, milk, null, null, null, null, null, null, 0.75
Dessert, walnuts, bananas, raw cacao, almond butter, medjool date, raw honey, null, null, null, null, null, 0.5
Dessert, bananas, walnuts, almond butter, medjool date, raw honey, raw cacao, null, null, null, null, null, 0.5
Dessert, medjool date, bananas, walnuts, raw honey, raw cacao, almond butter, null, null, null, null, null, 0.5
Dessert, almond butter, raw cacao, medjool date, bananas, raw honey, walnuts, null, null, null, null, null, 0.5
Dessert, raw honey, medjool date, walnuts, raw cacao, almond butter, bananas, null, null, null, null, null, 0.5
Dessert, raw cacao, bananas, raw honey, walnuts, almond butter, medjool date, null, null, null, null, null, 0.5
Dessert, coconut milk, bananas, cocoa powder, vanilla extract, ice cubes, null, null, null, null, null, null, 0.5
Dessert, bananas, coconut milk, cocoa powder, ice cubes, vanilla extract, null, null, null, null, null, null, 0.5
Dessert, ice cubes, vanilla extract, cocoa powder, bananas, coconut milk, null, null, null, null, null, null, 0.5
Dessert, cocoa powder, bananas, ice cubes, vanilla extract, coconut milk, null, null, null, null, null, null, 0.5
Dessert, vanilla extract, coconut milk, bananas, ice cubes, cocoa powder, null, null, null, null, null, null, 0.5
Dessert, cocoa powder, brown sugar, heavy cream, whole milk, vanilla, null, null, null, null, null, null, 1.0
Dessert, brown sugar, cocoa powder, heavy cream, whole milk, vanilla, null, null, null, null, null, null, 1.0
Dessert, whole milk, vanilla, brown sugar, cocoa powder, heavy cream, null, null, null, null, null, null, 1.0
Dessert, heavy cream, whole milk, brown sugar, cocoa powder, vanilla, null, null, null, null, null, null, 1.0
Dessert, vanilla, heavy cream, whole milk, cocoa powder, brown sugar, null, null, null, null, null, null, 1.0
Dessert, quick-cooking oats, cinnamon, bananas, vanilla, cocoa powder, chia seeds, pure maple syrup, milk, greek yogurt, null, null, 0.75
Dessert, chia seeds, milk, pure maple syrup, greek yogurt, bananas, cocoa powder, vanilla, quick-cooking oats, cinnamon, null, null, 0.75
Dessert, cocoa powder, greek yogurt, chia seeds, bananas, quick-cooking oats, milk, vanilla, pure maple syrup, cinnamon, null, null, 0.75
Dessert, cinnamon, cocoa powder, greek yogurt, milk, chia seeds, pure maple syrup, bananas, quick-cooking oats, vanilla, null, null, 0.75
Dessert, greek yogurt, cocoa powder, cinnamon, milk, quick-cooking oats, bananas, vanilla, chia seeds, pure maple syrup, null, null, 0.75
Dessert, pure maple syrup, greek yogurt, milk, vanilla, bananas, chia seeds, quick-cooking oats, cocoa powder, cinnamon, null, null, 0.75
Dessert, milk, chia seeds, greek yogurt, quick-cooking oats, vanilla, cocoa powder, bananas, pure maple syrup, cinnamon, null, null, 0.75
Dessert, vanilla, cocoa powder, milk, bananas, chia seeds, pure maple syrup, quick-cooking oats, greek yogurt, cinnamon, null, null, 0.75
Dessert, bananas, cinnamon, quick-cooking oats, chia seeds, vanilla, milk, pure maple syrup, cocoa powder, greek yogurt, null, null, 0.75
Dessert, bananas, chocolate chips, baking soda, brown sugar, vanilla extract, cocoa powder, large eggs, snack chips, flour, salt, applesauce, 0.75
Dessert, brown sugar, vanilla extract, snack chips, baking soda, cocoa powder, salt, chocolate chips, large eggs, bananas, flour, applesauce, 0.75
Dessert, applesauce, vanilla extract, salt, large eggs, brown sugar, bananas, chocolate chips, cocoa powder, flour, baking soda, snack chips, 0.75
Dessert, vanilla extract, salt, chocolate chips, large eggs, bananas, snack chips, baking soda, applesauce, cocoa powder, flour, brown sugar, 0.75
Dessert, large eggs, cocoa powder, bananas, snack chips, brown sugar, vanilla extract, chocolate chips, flour, baking soda, salt, applesauce, 0.75
Dessert, flour, brown sugar, bananas, applesauce, cocoa powder, chocolate chips, large eggs, salt, baking soda, snack chips, vanilla extract, 0.75
Dessert, cocoa powder, applesauce, brown sugar, baking soda, flour, chocolate chips, snack chips, large eggs, bananas, salt, vanilla extract, 0.75
Dessert, baking soda, cocoa powder, salt, applesauce, chocolate chips, large eggs, flour, bananas, brown sugar, snack chips, vanilla extract, 0.75
Dessert, salt, cocoa powder, vanilla extract, chocolate chips, bananas, brown sugar, snack chips, large eggs, applesauce, baking soda, flour, 0.75
Dessert, chocolate chips, vanilla extract, brown sugar, baking soda, cocoa powder, flour, salt, snack chips, bananas, applesauce, large eggs, 0.75
Dessert, snack chips, flour, vanilla extract, chocolate chips, baking soda, applesauce, brown sugar, bananas, large eggs, salt, cocoa powder, 0.75
Dessert, condensed milk, coconut, chocolate chips, cornflakes, null, null, null, null, null, null, null, 0.5
Dessert, cornflakes, coconut, condensed milk, chocolate chips, null, null, null, null, null, null, null, 0.5
Dessert, chocolate chips, condensed milk, coconut, cornflakes, null, null, null, null, null, null, null, 0.5
Dessert, coconut, chocolate chips, condensed milk, cornflakes, null, null, null, null, null, null, null, 0.5
Dessert, all-purpose flour, chocolate spread, unsweetened cocoa powder, salt, baking powder, vegetable oil, granulated sugar, milk, null, null, null, 0.75
Dessert, unsweetened cocoa powder, all-purpose flour, vegetable oil, baking powder, milk, chocolate spread, salt, granulated sugar, null, null, null, 0.75
Dessert, baking powder, vegetable oil, granulated sugar, all-purpose flour, milk, salt, unsweetened cocoa powder, chocolate spread, null, null, null, 0.75
Dessert, granulated sugar, all-purpose flour, chocolate spread, milk, salt, baking powder, vegetable oil, unsweetened cocoa powder, null, null, null, 0.75
Dessert, salt, baking powder, vegetable oil, unsweetened cocoa powder, chocolate spread, granulated sugar, milk, all-purpose flour, null, null, null, 0.75
Dessert, milk, all-purpose flour, unsweetened cocoa powder, vegetable oil, chocolate spread, baking powder, salt, granulated sugar, null, null, null, 0.75
Dessert, vegetable oil, chocolate spread, salt, granulated sugar, all-purpose flour, baking powder, milk, unsweetened cocoa powder, null, null, null, 0.75
Dessert, chocolate spread, vegetable oil, baking powder, milk, unsweetened cocoa powder, all-purpose flour, granulated sugar, salt, null, null, null, 0.75
