Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Breakfast, butter, shredded sharp cheddar cheese, pepper, salt, evaporated milk, Velveeta, half & half, elbow macaroni, null, null, null, 0.75
Breakfast, evaporated milk, elbow macaroni, butter, salt, shredded sharp cheddar cheese, half & half, Velveeta, pepper, null, null, null, 0.75
Breakfast, half & half, evaporated milk, butter, pepper, shredded sharp cheddar cheese, salt, Velveeta, elbow macaroni, null, null, null, 0.75
Breakfast, shredded sharp cheddar cheese, butter, Velveeta, pepper, half & half, salt, evaporated milk, elbow macaroni, null, null, null, 0.75
Breakfast, Velveeta, butter, elbow macaroni, evaporated milk, shredded sharp cheddar cheese, pepper, half & half, salt, null, null, null, 0.75
Breakfast, salt, shredded sharp cheddar cheese, butter, Velveeta, elbow macaroni, evaporated milk, half & half, pepper, null, null, null, 0.75
Breakfast, pepper, shredded sharp cheddar cheese, half & half, elbow macaroni, salt, Velveeta, butter, evaporated milk, null, null, null, 0.75
Breakfast, chuck roast, tortillas, salsa, guacamole, red enchilada sauce, shredded cheddar cheese, sour cream, null, null, null, null, 0.75
Breakfast, salsa, chuck roast, sour cream, red enchilada sauce, tortillas, guacamole, shredded cheddar cheese, null, null, null, null, 0.75
Breakfast, tortillas, sour cream, guacamole, salsa, red enchilada sauce, shredded cheddar cheese, chuck roast, null, null, null, null, 0.75
Breakfast, shredded cheddar cheese, tortillas, salsa, guacamole, chuck roast, sour cream, red enchilada sauce, null, null, null, null, 0.75
Breakfast, red enchilada sauce, sour cream, guacamole, shredded cheddar cheese, tortillas, salsa, chuck roast, null, null, null, null, 0.75
Breakfast, guacamole, sour cream, shredded cheddar cheese, red enchilada sauce, tortillas, salsa, chuck roast, null, null, null, null, 0.75
Breakfast, sour cream, shredded cheddar cheese, chuck roast, salsa, tortillas, red enchilada sauce, guacamole, null, null, null, null, 0.75
Breakfast, cooked ham, shredded Monterey Jack cheese, chipotles in adobo, red onion, avocado, hoagi or roll, Hellmann's® or Best Foods® Light Mayonnaise, null, null, null, null, 0.75
Breakfast, shredded Monterey Jack cheese, hoagi or roll, avocado, cooked ham, chipotles in adobo, Hellmann's® or Best Foods® Light Mayonnaise, red onion, null, null, null, null, 0.75
Breakfast, Hellmann's® or Best Foods® Light Mayonnaise, red onion, cooked ham, shredded Monterey Jack cheese, hoagi or roll, avocado, chipotles in adobo, null, null, null, null, 0.75
Breakfast, hoagi or roll, Hellmann's® or Best Foods® Light Mayonnaise, shredded Monterey Jack cheese, red onion, cooked ham, avocado, chipotles in adobo, null, null, null, null, 0.75
Breakfast, chipotles in adobo, shredded Monterey Jack cheese, avocado, cooked ham, red onion, hoagi or roll, Hellmann's® or Best Foods® Light Mayonnaise, null, null, null, null, 0.75
Breakfast, avocado, Hellmann's® or Best Foods® Light Mayonnaise, cooked ham, red onion, chipotles in adobo, shredded Monterey Jack cheese, hoagi or roll, null, null, null, null, 0.75
Breakfast, red onion, Hellmann's® or Best Foods® Light Mayonnaise, avocado, chipotles in adobo, cooked ham, hoagi or roll, shredded Monterey Jack cheese, null, null, null, null, 0.75
Breakfast, halloumi cheese, lemon, unsalted butter, null, null, null, null, null, null, null, null, 0.75
Breakfast, unsalted butter, lemon, halloumi cheese, null, null, null, null, null, null, null, null, 0.75
Breakfast, lemon, halloumi cheese, unsalted butter, null, null, null, null, null, null, null, null, 0.75
Breakfast, eggs, salt, shredded cheddar cheese, diced ham, milk, pepper, null, null, null, null, null, 0.75
Breakfast, milk, shredded cheddar cheese, eggs, diced ham, pepper, salt, null, null, null, null, null, 0.75
Breakfast, salt, shredded cheddar cheese, pepper, diced ham, milk, eggs, null, null, null, null, null, 0.75
Breakfast, pepper, diced ham, eggs, salt, milk, shredded cheddar cheese, null, null, null, null, null, 0.75
Breakfast, shredded cheddar cheese, salt, eggs, pepper, diced ham, milk, null, null, null, null, null, 0.75
Breakfast, diced ham, pepper, milk, eggs, salt, shredded cheddar cheese, null, null, null, null, null, 0.75
Breakfast, all-purpose flour, garlic powder, buttermilk, diced ham, chopped fresh chives, baking powder, unsalted butter, kosher salt, shredded cheddar cheese, sugar, null, 0.75
Breakfast, sugar, all-purpose flour, baking powder, shredded cheddar cheese, chopped fresh chives, unsalted butter, kosher salt, buttermilk, garlic powder, diced ham, null, 0.75
Breakfast, baking powder, all-purpose flour, kosher salt, unsalted butter, shredded cheddar cheese, sugar, diced ham, garlic powder, buttermilk, chopped fresh chives, null, 0.75
Breakfast, garlic powder, all-purpose flour, kosher salt, diced ham, shredded cheddar cheese, sugar, unsalted butter, chopped fresh chives, buttermilk, baking powder, null, 0.75
Breakfast, kosher salt, sugar, diced ham, chopped fresh chives, baking powder, garlic powder, all-purpose flour, buttermilk, shredded cheddar cheese, unsalted butter, null, 0.75
Breakfast, unsalted butter, sugar, diced ham, shredded cheddar cheese, garlic powder, chopped fresh chives, kosher salt, buttermilk, all-purpose flour, baking powder, null, 0.75
Breakfast, buttermilk, all-purpose flour, diced ham, kosher salt, baking powder, sugar, unsalted butter, chopped fresh chives, shredded cheddar cheese, garlic powder, null, 0.75
Breakfast, shredded cheddar cheese, baking powder, buttermilk, all-purpose flour, kosher salt, sugar, unsalted butter, garlic powder, diced ham, chopped fresh chives, null, 0.75
Breakfast, diced ham, sugar, unsalted butter, baking powder, buttermilk, garlic powder, chopped fresh chives, kosher salt, shredded cheddar cheese, all-purpose flour, null, 0.75
Breakfast, chopped fresh chives, sugar, buttermilk, garlic powder, all-purpose flour, diced ham, kosher salt, unsalted butter, shredded cheddar cheese, baking powder, null, 0.75
Breakfast, pastry dough, ground black pepper, ham, shredded sharp cheddar cheese, milk, salt, eggs, null, null, null, null, 0.75
Breakfast, ham, pastry dough, shredded sharp cheddar cheese, eggs, milk, ground black pepper, salt, null, null, null, null, 0.75
Breakfast, milk, salt, ground black pepper, ham, pastry dough, shredded sharp cheddar cheese, eggs, null, null, null, null, 0.75
Breakfast, eggs, ham, ground black pepper, milk, shredded sharp cheddar cheese, salt, pastry dough, null, null, null, null, 0.75
Breakfast, shredded sharp cheddar cheese, ground black pepper, ham, pastry dough, eggs, salt, milk, null, null, null, null, 0.75
Breakfast, salt, ground black pepper, pastry dough, ham, milk, eggs, shredded sharp cheddar cheese, null, null, null, null, 0.75
Breakfast, ground black pepper, salt, eggs, pastry dough, shredded sharp cheddar cheese, ham, milk, null, null, null, null, 0.75
Breakfast, white bread, shredded cheddar cheese, eggs, milk, ham, butter, jack cheese, null, null, null, null, 0.75
Breakfast, ham, eggs, white bread, butter, shredded cheddar cheese, milk, jack cheese, null, null, null, null, 0.75
Breakfast, jack cheese, butter, white bread, ham, milk, eggs, shredded cheddar cheese, null, null, null, null, 0.75
Breakfast, shredded cheddar cheese, white bread, milk, jack cheese, eggs, butter, ham, null, null, null, null, 0.75
Breakfast, eggs, butter, ham, jack cheese, milk, shredded cheddar cheese, white bread, null, null, null, null, 0.75
Breakfast, butter, shredded cheddar cheese, jack cheese, eggs, milk, ham, white bread, null, null, null, null, 0.75
Breakfast, milk, white bread, butter, jack cheese, ham, shredded cheddar cheese, eggs, null, null, null, null, 0.75
Breakfast, eggs, pepper, diced ham, scallions, cheddar cheese, milk, null, null, null, null, null, 0.75
Breakfast, milk, diced ham, scallions, cheddar cheese, pepper, eggs, null, null, null, null, null, 0.75
Breakfast, diced ham, eggs, scallions, pepper, milk, cheddar cheese, null, null, null, null, null, 0.75
Breakfast, cheddar cheese, pepper, milk, diced ham, eggs, scallions, null, null, null, null, null, 0.75
Breakfast, pepper, diced ham, cheddar cheese, milk, scallions, eggs, null, null, null, null, null, 0.75
Breakfast, scallions, diced ham, cheddar cheese, pepper, milk, eggs, null, null, null, null, null, 0.75
Breakfast, eggs, shredded cheddar cheese, milk, deli ham, null, null, null, null, null, null, null, 0.5
Breakfast, milk, eggs, shredded cheddar cheese, deli ham, null, null, null, null, null, null, null, 0.5
Breakfast, deli ham, shredded cheddar cheese, eggs, milk, null, null, null, null, null, null, null, 0.5
Breakfast, shredded cheddar cheese, eggs, deli ham, milk, null, null, null, null, null, null, null, 0.5
Breakfast, medium potatoes, milk, shredded cheddar cheese, salt, butter, pepper, flour, cooked ham, null, null, null, 0.75
Breakfast, cooked ham, pepper, milk, medium potatoes, shredded cheddar cheese, flour, butter, salt, null, null, null, 0.75
Breakfast, butter, shredded cheddar cheese, flour, milk, cooked ham, medium potatoes, pepper, salt, null, null, null, 0.75
Breakfast, flour, milk, salt, cooked ham, pepper, butter, medium potatoes, shredded cheddar cheese, null, null, null, 0.75
Breakfast, salt, shredded cheddar cheese, cooked ham, pepper, medium potatoes, butter, milk, flour, null, null, null, 0.75
Breakfast, pepper, salt, milk, flour, butter, shredded cheddar cheese, cooked ham, medium potatoes, null, null, null, 0.75
Breakfast, milk, flour, salt, shredded cheddar cheese, cooked ham, pepper, medium potatoes, butter, null, null, null, 0.75
Breakfast, shredded cheddar cheese, cooked ham, butter, salt, milk, flour, pepper, medium potatoes, null, null, null, 0.75
Breakfast, large eggs, cheese, deli ham, null, null, null, null, null, null, null, null, 0.75
Breakfast, cheese, large eggs, deli ham, null, null, null, null, null, null, null, null, 0.75
Breakfast, deli ham, cheese, large eggs, null, null, null, null, null, null, null, null, 0.75
Breakfast, dough, dried parsley, butter, shredded cheese, flour, salt, diced ham, milk, pepper, null, null, 0.75
Breakfast, butter, diced ham, pepper, shredded cheese, salt, flour, dried parsley, milk, dough, null, null, 0.75
Breakfast, flour, dough, shredded cheese, diced ham, dried parsley, salt, milk, butter, pepper, null, null, 0.75
Breakfast, milk, salt, flour, diced ham, dried parsley, pepper, dough, butter, shredded cheese, null, null, 0.75
Breakfast, shredded cheese, milk, flour, dough, dried parsley, salt, pepper, butter, diced ham, null, null, 0.75
Breakfast, salt, shredded cheese, dried parsley, butter, milk, dough, flour, pepper, diced ham, null, null, 0.75
Breakfast, pepper, butter, salt, dough, shredded cheese, dried parsley, flour, milk, diced ham, null, null, 0.75
Breakfast, diced ham, shredded cheese, dried parsley, salt, dough, milk, pepper, flour, butter, null, null, 0.75
Breakfast, dried parsley, salt, dough, flour, milk, shredded cheese, diced ham, pepper, butter, null, null, 0.75
Breakfast, frozen broccoli, eggs, vegetable oil, cooked ham, milk, Bisquick Baking Mix, shredded sharp cheddar cheese, null, null, null, null, 0.5
Breakfast, Bisquick Baking Mix, milk, frozen broccoli, cooked ham, shredded sharp cheddar cheese, eggs, vegetable oil, null, null, null, null, 0.5
Breakfast, milk, Bisquick Baking Mix, cooked ham, eggs, shredded sharp cheddar cheese, frozen broccoli, vegetable oil, null, null, null, null, 0.5
Breakfast, vegetable oil, eggs, milk, cooked ham, frozen broccoli, shredded sharp cheddar cheese, Bisquick Baking Mix, null, null, null, null, 0.5
Breakfast, eggs, shredded sharp cheddar cheese, Bisquick Baking Mix, frozen broccoli, cooked ham, milk, vegetable oil, null, null, null, null, 0.5
Breakfast, cooked ham, milk, shredded sharp cheddar cheese, Bisquick Baking Mix, vegetable oil, eggs, frozen broccoli, null, null, null, null, 0.5
Breakfast, shredded sharp cheddar cheese, eggs, Bisquick Baking Mix, milk, vegetable oil, cooked ham, frozen broccoli, null, null, null, null, 0.5
Breakfast, large eggs, shredded cheddar cheese, chives, chopped ham, milk, null, null, null, null, null, null, 0.75
Breakfast, milk, shredded cheddar cheese, chopped ham, chives, large eggs, null, null, null, null, null, null, 0.75
Breakfast, shredded cheddar cheese, large eggs, chives, milk, chopped ham, null, null, null, null, null, null, 0.75
Breakfast, chopped ham, large eggs, milk, shredded cheddar cheese, chives, null, null, null, null, null, null, 0.75
Breakfast, chives, chopped ham, milk, shredded cheddar cheese, large eggs, null, null, null, null, null, null, 0.75
Breakfast, eggs, milk, salt, ham, freshly ground pepper, butter, sharp cheddar cheese, null, null, null, null, 0.75
Breakfast, milk, butter, eggs, ham, freshly ground pepper, sharp cheddar cheese, salt, null, null, null, null, 0.75
Breakfast, sharp cheddar cheese, eggs, ham, salt, butter, milk, freshly ground pepper, null, null, null, null, 0.75
Breakfast, ham, milk, eggs, salt, butter, freshly ground pepper, sharp cheddar cheese, null, null, null, null, 0.75
Breakfast, butter, salt, ham, sharp cheddar cheese, eggs, freshly ground pepper, milk, null, null, null, null, 0.75
Breakfast, freshly ground pepper, eggs, ham, salt, milk, butter, sharp cheddar cheese, null, null, null, null, 0.75
Breakfast, salt, eggs, butter, freshly ground pepper, ham, sharp cheddar cheese, milk, null, null, null, null, 0.75
Breakfast, potatoes, green onions, carrots, butter, flour, cooked ham, milk, shredded cheddar cheese, chopped celery, null, null, 0.75
Breakfast, butter, shredded cheddar cheese, chopped celery, milk, cooked ham, flour, potatoes, green onions, carrots, null, null, 0.75
Breakfast, chopped celery, butter, cooked ham, green onions, shredded cheddar cheese, milk, flour, carrots, potatoes, null, null, 0.75
Breakfast, green onions, cooked ham, milk, butter, shredded cheddar cheese, carrots, chopped celery, flour, potatoes, null, null, 0.75
Breakfast, carrots, potatoes, chopped celery, cooked ham, butter, milk, shredded cheddar cheese, green onions, flour, null, null, 0.75
Breakfast, cooked ham, chopped celery, shredded cheddar cheese, milk, potatoes, flour, carrots, green onions, butter, null, null, 0.75
Breakfast, flour, butter, shredded cheddar cheese, carrots, cooked ham, potatoes, milk, green onions, chopped celery, null, null, 0.75
Breakfast, milk, green onions, flour, carrots, butter, potatoes, chopped celery, cooked ham, shredded cheddar cheese, null, null, 0.75
Breakfast, shredded cheddar cheese, cooked ham, green onions, carrots, butter, chopped celery, potatoes, flour, milk, null, null, 0.75
Breakfast, bow-tie pasta, shredded parmesan cheese, whole milk, cooked ham, flour, shredded cheddar cheese, butter, ground pepper, null, null, null, 1.0
Breakfast, butter, shredded cheddar cheese, flour, ground pepper, cooked ham, shredded parmesan cheese, bow-tie pasta, whole milk, null, null, null, 1.0
Breakfast, flour, butter, whole milk, shredded parmesan cheese, shredded cheddar cheese, ground pepper, bow-tie pasta, cooked ham, null, null, null, 1.0
Breakfast, ground pepper, shredded cheddar cheese, bow-tie pasta, butter, flour, shredded parmesan cheese, cooked ham, whole milk, null, null, null, 1.0
Breakfast, whole milk, flour, shredded cheddar cheese, ground pepper, cooked ham, butter, bow-tie pasta, shredded parmesan cheese, null, null, null, 1.0
Breakfast, shredded cheddar cheese, bow-tie pasta, whole milk, shredded parmesan cheese, flour, cooked ham, butter, ground pepper, null, null, null, 1.0
Breakfast, cooked ham, shredded cheddar cheese, butter, ground pepper, shredded parmesan cheese, flour, whole milk, bow-tie pasta, null, null, null, 1.0
Breakfast, shredded parmesan cheese, bow-tie pasta, shredded cheddar cheese, flour, ground pepper, whole milk, cooked ham, butter, null, null, null, 1.0
Breakfast, all-purpose flour, shredded sharp cheddar cheese, baking powder, salt, chopped ham, eggs, butter, milk, null, null, null, 0.75
Breakfast, baking powder, salt, eggs, shredded sharp cheddar cheese, milk, chopped ham, butter, all-purpose flour, null, null, null, 0.75
Breakfast, salt, all-purpose flour, milk, baking powder, butter, eggs, chopped ham, shredded sharp cheddar cheese, null, null, null, 0.75
Breakfast, eggs, chopped ham, salt, all-purpose flour, milk, butter, baking powder, shredded sharp cheddar cheese, null, null, null, 0.75
Breakfast, milk, chopped ham, all-purpose flour, shredded sharp cheddar cheese, eggs, butter, salt, baking powder, null, null, null, 0.75
Breakfast, butter, salt, baking powder, chopped ham, milk, eggs, shredded sharp cheddar cheese, all-purpose flour, null, null, null, 0.75
Breakfast, chopped ham, butter, eggs, milk, shredded sharp cheddar cheese, salt, baking powder, all-purpose flour, null, null, null, 0.75
Breakfast, shredded sharp cheddar cheese, baking powder, milk, butter, eggs, chopped ham, salt, all-purpose flour, null, null, null, 0.75
Breakfast, flour, cream, eggs, muenster cheese, nutmeg, milk, butter, salt, cubed ham, green onions, null, 0.75
Breakfast, salt, eggs, cream, muenster cheese, green onions, flour, butter, milk, cubed ham, nutmeg, null, 0.75
Breakfast, butter, cubed ham, nutmeg, green onions, eggs, flour, milk, cream, muenster cheese, salt, null, 0.75
Breakfast, eggs, butter, nutmeg, cream, green onions, milk, cubed ham, muenster cheese, salt, flour, null, 0.75
Breakfast, nutmeg, cream, milk, muenster cheese, flour, eggs, salt, butter, cubed ham, green onions, null, 0.75
Breakfast, cream, butter, muenster cheese, milk, cubed ham, eggs, flour, nutmeg, salt, green onions, null, 0.75
Breakfast, milk, green onions, butter, eggs, muenster cheese, flour, cubed ham, nutmeg, cream, salt, null, 0.75
Breakfast, cubed ham, cream, eggs, salt, nutmeg, butter, muenster cheese, flour, green onions, milk, null, 0.75
Breakfast, green onions, flour, cubed ham, eggs, nutmeg, muenster cheese, butter, cream, milk, salt, null, 0.75
Breakfast, muenster cheese, salt, butter, flour, green onions, eggs, nutmeg, cream, milk, cubed ham, null, 0.75
Breakfast, eggs, cooked ham, seasoning salt, shredded cheddar cheese, milk, fresh chives, finely chopped onion, null, null, null, null, 0.75
Breakfast, milk, finely chopped onion, fresh chives, shredded cheddar cheese, eggs, seasoning salt, cooked ham, null, null, null, null, 0.75
Breakfast, seasoning salt, shredded cheddar cheese, finely chopped onion, fresh chives, eggs, milk, cooked ham, null, null, null, null, 0.75
Breakfast, cooked ham, finely chopped onion, milk, shredded cheddar cheese, seasoning salt, fresh chives, eggs, null, null, null, null, 0.75
Breakfast, shredded cheddar cheese, seasoning salt, finely chopped onion, eggs, cooked ham, milk, fresh chives, null, null, null, null, 0.75
Breakfast, finely chopped onion, cooked ham, shredded cheddar cheese, milk, eggs, seasoning salt, fresh chives, null, null, null, null, 0.75
Breakfast, fresh chives, shredded cheddar cheese, eggs, cooked ham, milk, finely chopped onion, seasoning salt, null, null, null, null, 0.75
Breakfast, large eggs, mustard powder, flat leaf parsley, sea salt, ground black pepper, milk, mature cheddar, unsalted butter, cooked ham, null, null, 0.75
Breakfast, milk, mustard powder, flat leaf parsley, large eggs, mature cheddar, sea salt, unsalted butter, ground black pepper, cooked ham, null, null, 0.75
Breakfast, flat leaf parsley, cooked ham, large eggs, mustard powder, ground black pepper, milk, unsalted butter, sea salt, mature cheddar, null, null, 0.75
Breakfast, mustard powder, large eggs, ground black pepper, flat leaf parsley, sea salt, unsalted butter, mature cheddar, cooked ham, milk, null, null, 0.75
Breakfast, ground black pepper, unsalted butter, milk, mustard powder, mature cheddar, sea salt, large eggs, cooked ham, flat leaf parsley, null, null, 0.75
Breakfast, sea salt, unsalted butter, flat leaf parsley, mustard powder, cooked ham, mature cheddar, milk, large eggs, ground black pepper, null, null, 0.75
Breakfast, cooked ham, mature cheddar, milk, unsalted butter, sea salt, large eggs, ground black pepper, flat leaf parsley, mustard powder, null, null, 0.75
Breakfast, mature cheddar, mustard powder, milk, sea salt, cooked ham, ground black pepper, large eggs, flat leaf parsley, unsalted butter, null, null, 0.75
Breakfast, unsalted butter, mustard powder, mature cheddar, cooked ham, large eggs, ground black pepper, sea salt, flat leaf parsley, milk, null, null, 0.75
Breakfast, self raising flour, salt, butter, cheese, ham, milk, mustard, null, null, null, null, 0.75
Breakfast, butter, self raising flour, milk, salt, ham, cheese, mustard, null, null, null, null, 0.75
Breakfast, salt, butter, ham, self raising flour, cheese, mustard, milk, null, null, null, null, 0.75
Breakfast, milk, self raising flour, ham, butter, salt, mustard, cheese, null, null, null, null, 0.75
Breakfast, mustard, ham, butter, self raising flour, milk, cheese, salt, null, null, null, null, 0.75
Breakfast, cheese, ham, salt, milk, butter, self raising flour, mustard, null, null, null, null, 0.75
Breakfast, ham, cheese, mustard, salt, milk, butter, self raising flour, null, null, null, null, 0.75
Breakfast, macaroni, cooked ham, pepper, butter, salt, water, milk, grating cheese, flour, onions, null, 0.75
Breakfast, salt, grating cheese, pepper, cooked ham, milk, butter, flour, water, onions, macaroni, null, 0.75
Breakfast, water, butter, milk, grating cheese, salt, onions, flour, cooked ham, macaroni, pepper, null, 0.75
Breakfast, butter, water, pepper, grating cheese, macaroni, onions, flour, milk, cooked ham, salt, null, 0.75
Breakfast, onions, butter, macaroni, salt, pepper, grating cheese, cooked ham, water, milk, flour, null, 0.75
Breakfast, flour, salt, water, onions, macaroni, grating cheese, pepper, cooked ham, milk, butter, null, 0.75
Breakfast, milk, butter, macaroni, cooked ham, grating cheese, pepper, water, salt, flour, onions, null, 0.75
Breakfast, grating cheese, flour, pepper, milk, cooked ham, onions, butter, salt, water, macaroni, null, 0.75
Breakfast, pepper, macaroni, milk, salt, grating cheese, flour, butter, onions, water, cooked ham, null, 0.75
Breakfast, cooked ham, water, milk, butter, salt, pepper, flour, onions, macaroni, grating cheese, null, 0.75
Breakfast, pastry dough, cheese, smoked cooked ham, milk, parmesan cheese, null, null, null, null, null, null, 0.75
Breakfast, smoked cooked ham, pastry dough, milk, parmesan cheese, cheese, null, null, null, null, null, null, 0.75
Breakfast, cheese, smoked cooked ham, pastry dough, milk, parmesan cheese, null, null, null, null, null, null, 0.75
Breakfast, parmesan cheese, cheese, smoked cooked ham, pastry dough, milk, null, null, null, null, null, null, 0.75
Breakfast, milk, smoked cooked ham, cheese, pastry dough, parmesan cheese, null, null, null, null, null, null, 0.75
Breakfast, cooked ham, eggs, sharp cheddar cheese, seasoning salt, milk, ground black pepper, null, null, null, null, null, 0.75
Breakfast, eggs, ground black pepper, seasoning salt, cooked ham, sharp cheddar cheese, milk, null, null, null, null, null, 0.75
Breakfast, milk, seasoning salt, sharp cheddar cheese, cooked ham, eggs, ground black pepper, null, null, null, null, null, 0.75
Breakfast, seasoning salt, milk, cooked ham, sharp cheddar cheese, eggs, ground black pepper, null, null, null, null, null, 0.75
Breakfast, ground black pepper, milk, eggs, seasoning salt, sharp cheddar cheese, cooked ham, null, null, null, null, null, 0.75
Breakfast, sharp cheddar cheese, eggs, milk, ground black pepper, seasoning salt, cooked ham, null, null, null, null, null, 0.75
Breakfast, flour, oil, salt, ham, milk, swiss cheese, eggs, baking powder, null, null, null, 0.75
Breakfast, baking powder, oil, ham, milk, swiss cheese, flour, eggs, salt, null, null, null, 0.75
Breakfast, salt, swiss cheese, ham, eggs, flour, milk, oil, baking powder, null, null, null, 0.75
Breakfast, milk, baking powder, eggs, flour, ham, swiss cheese, oil, salt, null, null, null, 0.75
Breakfast, oil, flour, swiss cheese, baking powder, milk, ham, eggs, salt, null, null, null, 0.75
Breakfast, eggs, swiss cheese, milk, oil, flour, salt, ham, baking powder, null, null, null, 0.75
Breakfast, ham, oil, eggs, salt, swiss cheese, milk, baking powder, flour, null, null, null, 0.75
Breakfast, swiss cheese, eggs, baking powder, ham, salt, flour, milk, oil, null, null, null, 0.75
Breakfast, eggs, freshly ground black pepper, grated nutmeg, whole milk, salt, gruyere cheese, Italian bread, smoked ham, null, null, null, 1.0
Breakfast, whole milk, salt, eggs, grated nutmeg, gruyere cheese, Italian bread, smoked ham, freshly ground black pepper, null, null, null, 1.0
Breakfast, salt, freshly ground black pepper, whole milk, grated nutmeg, Italian bread, gruyere cheese, smoked ham, eggs, null, null, null, 1.0
Breakfast, freshly ground black pepper, grated nutmeg, salt, Italian bread, whole milk, eggs, gruyere cheese, smoked ham, null, null, null, 1.0
Breakfast, grated nutmeg, smoked ham, salt, whole milk, Italian bread, freshly ground black pepper, eggs, gruyere cheese, null, null, null, 1.0
Breakfast, Italian bread, grated nutmeg, eggs, smoked ham, salt, freshly ground black pepper, gruyere cheese, whole milk, null, null, null, 1.0
Breakfast, smoked ham, Italian bread, salt, whole milk, gruyere cheese, freshly ground black pepper, grated nutmeg, eggs, null, null, null, 1.0
Breakfast, gruyere cheese, salt, whole milk, eggs, smoked ham, grated nutmeg, freshly ground black pepper, Italian bread, null, null, null, 1.0
Breakfast, self rising flour, shredded cheddar cheese, milk, pickled jalapenos, honey glazed ham, butter oil, null, null, null, null, null, 0.75
Breakfast, honey glazed ham, butter oil, pickled jalapenos, self rising flour, milk, shredded cheddar cheese, null, null, null, null, null, 0.75
Breakfast, shredded cheddar cheese, butter oil, honey glazed ham, milk, self rising flour, pickled jalapenos, null, null, null, null, null, 0.75
Breakfast, pickled jalapenos, butter oil, self rising flour, milk, shredded cheddar cheese, honey glazed ham, null, null, null, null, null, 0.75
Breakfast, butter oil, pickled jalapenos, self rising flour, honey glazed ham, milk, shredded cheddar cheese, null, null, null, null, null, 0.75
Breakfast, milk, self rising flour, honey glazed ham, pickled jalapenos, butter oil, shredded cheddar cheese, null, null, null, null, null, 0.75
Breakfast, country ham, cheddar cheese, buttermilk, unsalted butter, soft-wheat flour, null, null, null, null, null, null, 1.0
Breakfast, unsalted butter, country ham, cheddar cheese, soft-wheat flour, buttermilk, null, null, null, null, null, null, 1.0
Breakfast, cheddar cheese, country ham, buttermilk, unsalted butter, soft-wheat flour, null, null, null, null, null, null, 1.0
Breakfast, soft-wheat flour, country ham, unsalted butter, buttermilk, cheddar cheese, null, null, null, null, null, null, 1.0
Breakfast, buttermilk, cheddar cheese, country ham, soft-wheat flour, unsalted butter, null, null, null, null, null, null, 1.0
Breakfast, puff pastry, swiss cheese, ground nutmeg, cracked black pepper, fresh spinach, unsalted butter, all-purpose flour, salt, cooked ham, milk, null, 0.75
Breakfast, unsalted butter, ground nutmeg, swiss cheese, puff pastry, all-purpose flour, cracked black pepper, salt, fresh spinach, milk, cooked ham, null, 0.75
Breakfast, all-purpose flour, ground nutmeg, swiss cheese, cooked ham, cracked black pepper, puff pastry, unsalted butter, fresh spinach, milk, salt, null, 0.75
Breakfast, milk, fresh spinach, puff pastry, ground nutmeg, unsalted butter, all-purpose flour, cracked black pepper, swiss cheese, cooked ham, salt, null, 0.75
Breakfast, salt, fresh spinach, all-purpose flour, swiss cheese, puff pastry, unsalted butter, milk, ground nutmeg, cracked black pepper, cooked ham, null, 0.75
Breakfast, cracked black pepper, swiss cheese, fresh spinach, salt, puff pastry, all-purpose flour, milk, unsalted butter, cooked ham, ground nutmeg, null, 0.75
Breakfast, ground nutmeg, swiss cheese, cracked black pepper, puff pastry, cooked ham, milk, salt, unsalted butter, fresh spinach, all-purpose flour, null, 0.75
Breakfast, cooked ham, puff pastry, ground nutmeg, fresh spinach, salt, milk, cracked black pepper, all-purpose flour, swiss cheese, unsalted butter, null, 0.75
Breakfast, fresh spinach, cooked ham, swiss cheese, puff pastry, ground nutmeg, unsalted butter, all-purpose flour, salt, cracked black pepper, milk, null, 0.75
Breakfast, swiss cheese, cracked black pepper, cooked ham, milk, all-purpose flour, unsalted butter, salt, ground nutmeg, puff pastry, fresh spinach, null, 0.75
Breakfast, bread, flour, cheese, whole milk, butter, ham, eggs, null, null, null, null, 0.75
Breakfast, eggs, flour, cheese, bread, whole milk, ham, butter, null, null, null, null, 0.75
Breakfast, flour, eggs, butter, cheese, ham, whole milk, bread, null, null, null, null, 0.75
Breakfast, whole milk, cheese, bread, butter, flour, ham, eggs, null, null, null, null, 0.75
Breakfast, cheese, flour, eggs, whole milk, bread, ham, butter, null, null, null, null, 0.75
Breakfast, ham, flour, eggs, cheese, butter, whole milk, bread, null, null, null, null, 0.75
Breakfast, butter, bread, whole milk, flour, ham, cheese, eggs, null, null, null, null, 0.75
Breakfast, penne pasta, garlic powder, grated parmesan cheese, milk, pepper, white cheddar cheese, fully cooked ham, butter, frozen chopped spinach, all-purpose flour, null, 0.75
Breakfast, butter, white cheddar cheese, garlic powder, milk, fully cooked ham, all-purpose flour, penne pasta, frozen chopped spinach, grated parmesan cheese, pepper, null, 0.75
Breakfast, all-purpose flour, pepper, milk, white cheddar cheese, butter, grated parmesan cheese, garlic powder, frozen chopped spinach, fully cooked ham, penne pasta, null, 0.75
Breakfast, milk, garlic powder, pepper, penne pasta, fully cooked ham, all-purpose flour, grated parmesan cheese, butter, frozen chopped spinach, white cheddar cheese, null, 0.75
