Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Dessert, instant pudding & pie filling, half & half, macadamia nuts, crushed pineapple, frozen whipped topping, sweetened coconut flakes, vanilla cake mix, null, null, null, null, 0.75
Dessert, crushed pineapple, half & half, instant pudding & pie filling, frozen whipped topping, macadamia nuts, sweetened coconut flakes, vanilla cake mix, null, null, null, null, 0.75
Dessert, half & half, sweetened coconut flakes, frozen whipped topping, vanilla cake mix, macadamia nuts, crushed pineapple, instant pudding & pie filling, null, null, null, null, 0.75
Dessert, frozen whipped topping, sweetened coconut flakes, instant pudding & pie filling, vanilla cake mix, macadamia nuts, half & half, crushed pineapple, null, null, null, null, 0.75
Dessert, sweetened coconut flakes, half & half, crushed pineapple, vanilla cake mix, frozen whipped topping, instant pudding & pie filling, macadamia nuts, null, null, null, null, 0.75
Dessert, macadamia nuts, sweetened coconut flakes, vanilla cake mix, instant pudding & pie filling, frozen whipped topping, half & half, crushed pineapple, null, null, null, null, 0.75
Dessert, butter, large eggs, cake flour, sour cream, vanilla, sugar, null, null, null, null, null, 0.75
Dessert, sugar, vanilla, large eggs, sour cream, butter, cake flour, null, null, null, null, null, 0.75
Dessert, cake flour, large eggs, sour cream, vanilla, sugar, butter, null, null, null, null, null, 0.75
Dessert, sour cream, large eggs, cake flour, butter, vanilla, sugar, null, null, null, null, null, 0.75
Dessert, large eggs, sugar, vanilla, butter, cake flour, sour cream, null, null, null, null, null, 0.75
Dessert, vanilla, cake flour, butter, sugar, sour cream, large eggs, null, null, null, null, null, 0.75
Dessert, chocolate cake mix, milk, cool whip, OREO® Cookies, pudding mix, sweetened condensed milk, null, null, null, null, null, 0.75
Dessert, OREO® Cookies, sweetened condensed milk, cool whip, chocolate cake mix, pudding mix, milk, null, null, null, null, null, 0.75
Dessert, sweetened condensed milk, cool whip, OREO® Cookies, milk, pudding mix, chocolate cake mix, null, null, null, null, null, 0.75
Dessert, pudding mix, chocolate cake mix, cool whip, OREO® Cookies, sweetened condensed milk, milk, null, null, null, null, null, 0.75
Dessert, milk, OREO® Cookies, chocolate cake mix, sweetened condensed milk, pudding mix, cool whip, null, null, null, null, null, 0.75
Dessert, cool whip, OREO® Cookies, chocolate cake mix, sweetened condensed milk, milk, pudding mix, null, null, null, null, null, 0.75
Dessert, large eggs, bittersweet chocolate, creamy peanut butter, heavy cream, unsalted butter, semisweet chocolate, null, null, null, null, null, 0.75
Dessert, semisweet chocolate, creamy peanut butter, heavy cream, bittersweet chocolate, unsalted butter, large eggs, null, null, null, null, null, 0.75
Dessert, unsalted butter, bittersweet chocolate, large eggs, semisweet chocolate, heavy cream, creamy peanut butter, null, null, null, null, null, 0.75
Dessert, creamy peanut butter, heavy cream, unsalted butter, bittersweet chocolate, semisweet chocolate, large eggs, null, null, null, null, null, 0.75
Dessert, bittersweet chocolate, creamy peanut butter, unsalted butter, semisweet chocolate, large eggs, heavy cream, null, null, null, null, null, 0.75
Dessert, heavy cream, large eggs, semisweet chocolate, unsalted butter, creamy peanut butter, bittersweet chocolate, null, null, null, null, null, 0.75
Dessert, cream cheese, margarine, Land O Lakes® Butter, sugar, cake flour, jumbo eggs, null, null, null, null, null, 0.75
Dessert, Land O Lakes® Butter, margarine, jumbo eggs, cream cheese, sugar, cake flour, null, null, null, null, null, 0.75
Dessert, margarine, Land O Lakes® Butter, cream cheese, cake flour, sugar, jumbo eggs, null, null, null, null, null, 0.75
Dessert, sugar, margarine, cake flour, jumbo eggs, cream cheese, Land O Lakes® Butter, null, null, null, null, null, 0.75
Dessert, cake flour, Land O Lakes® Butter, margarine, sugar, jumbo eggs, cream cheese, null, null, null, null, null, 0.75
Dessert, jumbo eggs, cream cheese, Land O Lakes® Butter, cake flour, margarine, sugar, null, null, null, null, null, 0.75
Dessert, yellow cake mix, eggs, powdered sugar, cream cheese, butter, null, null, null, null, null, null, 0.75
Dessert, butter, yellow cake mix, powdered sugar, eggs, cream cheese, null, null, null, null, null, null, 0.75
Dessert, eggs, cream cheese, powdered sugar, butter, yellow cake mix, null, null, null, null, null, null, 0.75
Dessert, cream cheese, eggs, yellow cake mix, powdered sugar, butter, null, null, null, null, null, null, 0.75
Dessert, powdered sugar, cream cheese, yellow cake mix, eggs, butter, null, null, null, null, null, null, 0.75
Dessert, pumpkin, salt, butter, yellow cake mix, cinnamon, sugar, large eggs, evaporated milk, cool whip, pecans, null, 0.75
Dessert, evaporated milk, salt, pumpkin, sugar, cool whip, cinnamon, pecans, yellow cake mix, butter, large eggs, null, 0.75
Dessert, large eggs, salt, butter, yellow cake mix, sugar, cool whip, pumpkin, evaporated milk, cinnamon, pecans, null, 0.75
Dessert, sugar, pecans, pumpkin, cool whip, cinnamon, large eggs, yellow cake mix, butter, salt, evaporated milk, null, 0.75
Dessert, cinnamon, butter, evaporated milk, pumpkin, yellow cake mix, sugar, pecans, salt, cool whip, large eggs, null, 0.75
Dessert, salt, pecans, cinnamon, butter, large eggs, yellow cake mix, sugar, evaporated milk, cool whip, pumpkin, null, 0.75
Dessert, yellow cake mix, pumpkin, sugar, evaporated milk, salt, cool whip, pecans, butter, cinnamon, large eggs, null, 0.75
Dessert, pecans, sugar, cinnamon, large eggs, pumpkin, cool whip, evaporated milk, butter, salt, yellow cake mix, null, 0.75
Dessert, butter, large eggs, evaporated milk, pecans, pumpkin, cinnamon, cool whip, salt, sugar, yellow cake mix, null, 0.75
Dessert, cool whip, cinnamon, sugar, yellow cake mix, pecans, salt, evaporated milk, large eggs, pumpkin, butter, null, 0.75
Dessert, unsalted butter, granulated sugar, salt, eggs, egg yolks, cake flour, vanilla extract, null, null, null, null, 0.75
Dessert, eggs, cake flour, unsalted butter, salt, granulated sugar, egg yolks, vanilla extract, null, null, null, null, 0.75
Dessert, egg yolks, cake flour, vanilla extract, unsalted butter, granulated sugar, eggs, salt, null, null, null, null, 0.75
Dessert, vanilla extract, granulated sugar, cake flour, salt, egg yolks, unsalted butter, eggs, null, null, null, null, 0.75
Dessert, salt, granulated sugar, vanilla extract, egg yolks, unsalted butter, cake flour, eggs, null, null, null, null, 0.75
Dessert, granulated sugar, egg yolks, unsalted butter, salt, eggs, vanilla extract, cake flour, null, null, null, null, 0.75
Dessert, cake flour, egg yolks, unsalted butter, salt, granulated sugar, vanilla extract, eggs, null, null, null, null, 0.75
Dessert, instant pudding & pie filling, frozen whipped topping, fudge cake mix, OREO® Cookies, milk, semi-sweet chocolate morsels, null, null, null, null, null, 0.5
Dessert, milk, OREO® Cookies, frozen whipped topping, fudge cake mix, instant pudding & pie filling, semi-sweet chocolate morsels, null, null, null, null, null, 0.5
Dessert, fudge cake mix, instant pudding & pie filling, milk, OREO® Cookies, semi-sweet chocolate morsels, frozen whipped topping, null, null, null, null, null, 0.5
Dessert, OREO® Cookies, semi-sweet chocolate morsels, frozen whipped topping, instant pudding & pie filling, fudge cake mix, milk, null, null, null, null, null, 0.5
Dessert, semi-sweet chocolate morsels, milk, frozen whipped topping, instant pudding & pie filling, fudge cake mix, OREO® Cookies, null, null, null, null, null, 0.5
Dessert, frozen whipped topping, instant pudding & pie filling, fudge cake mix, OREO® Cookies, semi-sweet chocolate morsels, milk, null, null, null, null, null, 0.5
Dessert, cake flour, egg whites, butter, white sugar, milk, vanilla extract, salt, baking powder, almond extract, null, null, 0.75
Dessert, baking powder, milk, cake flour, egg whites, almond extract, white sugar, butter, vanilla extract, salt, null, null, 0.75
Dessert, salt, almond extract, cake flour, milk, butter, egg whites, white sugar, baking powder, vanilla extract, null, null, 0.75
Dessert, egg whites, almond extract, white sugar, butter, salt, vanilla extract, cake flour, milk, baking powder, null, null, 0.75
Dessert, white sugar, butter, almond extract, vanilla extract, egg whites, baking powder, salt, milk, cake flour, null, null, 0.75
Dessert, butter, egg whites, white sugar, almond extract, baking powder, cake flour, milk, salt, vanilla extract, null, null, 0.75
Dessert, milk, salt, baking powder, white sugar, cake flour, egg whites, almond extract, vanilla extract, butter, null, null, 0.75
Dessert, vanilla extract, cake flour, white sugar, baking powder, salt, egg whites, almond extract, milk, butter, null, null, 0.75
Dessert, almond extract, vanilla extract, baking powder, white sugar, milk, salt, egg whites, butter, cake flour, null, null, 0.75
Dessert, cake, flaked coconut, whipped cream, flavoring, coconut cream, coconut milk, null, null, null, null, null, 0.75
Dessert, coconut cream, coconut milk, flaked coconut, cake, flavoring, whipped cream, null, null, null, null, null, 0.75
Dessert, coconut milk, coconut cream, flaked coconut, flavoring, cake, whipped cream, null, null, null, null, null, 0.75
Dessert, whipped cream, flavoring, coconut cream, flaked coconut, cake, coconut milk, null, null, null, null, null, 0.75
Dessert, flavoring, coconut cream, coconut milk, whipped cream, cake, flaked coconut, null, null, null, null, null, 0.75
Dessert, flaked coconut, flavoring, whipped cream, coconut cream, coconut milk, cake, null, null, null, null, null, 0.75
Dessert, chocolate cake, milk, mini marshmallows, cocoa powder, powdered sugar, butter, vanilla extract, null, null, null, null, 0.75
Dessert, mini marshmallows, chocolate cake, vanilla extract, powdered sugar, cocoa powder, butter, milk, null, null, null, null, 0.75
Dessert, butter, vanilla extract, mini marshmallows, chocolate cake, powdered sugar, milk, cocoa powder, null, null, null, null, 0.75
Dessert, milk, butter, cocoa powder, mini marshmallows, powdered sugar, chocolate cake, vanilla extract, null, null, null, null, 0.75
Dessert, cocoa powder, mini marshmallows, vanilla extract, chocolate cake, powdered sugar, butter, milk, null, null, null, null, 0.75
Dessert, vanilla extract, cocoa powder, chocolate cake, powdered sugar, mini marshmallows, milk, butter, null, null, null, null, 0.75
Dessert, powdered sugar, mini marshmallows, chocolate cake, vanilla extract, butter, cocoa powder, milk, null, null, null, null, 0.75
Dessert, white cake mix, sweetened condensed milk, eggs, heavy whipping cream, powdered sugar, cream of coconut, coconut extract, toasted coconut, pudding mix, vegetable oil, coconut milk, 0.75
Dessert, eggs, coconut milk, heavy whipping cream, sweetened condensed milk, vegetable oil, toasted coconut, white cake mix, cream of coconut, pudding mix, coconut extract, powdered sugar, 0.75
Dessert, vegetable oil, coconut extract, powdered sugar, pudding mix, coconut milk, sweetened condensed milk, heavy whipping cream, eggs, cream of coconut, white cake mix, toasted coconut, 0.75
Dessert, coconut extract, white cake mix, pudding mix, sweetened condensed milk, cream of coconut, toasted coconut, coconut milk, eggs, heavy whipping cream, vegetable oil, powdered sugar, 0.75
Dessert, coconut milk, cream of coconut, heavy whipping cream, toasted coconut, pudding mix, vegetable oil, white cake mix, coconut extract, sweetened condensed milk, powdered sugar, eggs, 0.75
Dessert, pudding mix, vegetable oil, powdered sugar, eggs, sweetened condensed milk, white cake mix, cream of coconut, heavy whipping cream, coconut extract, toasted coconut, coconut milk, 0.75
Dessert, sweetened condensed milk, eggs, cream of coconut, vegetable oil, toasted coconut, coconut extract, heavy whipping cream, coconut milk, white cake mix, pudding mix, powdered sugar, 0.75
Dessert, cream of coconut, coconut extract, pudding mix, powdered sugar, coconut milk, eggs, sweetened condensed milk, vegetable oil, toasted coconut, heavy whipping cream, white cake mix, 0.75
Dessert, heavy whipping cream, white cake mix, coconut extract, sweetened condensed milk, coconut milk, pudding mix, toasted coconut, cream of coconut, eggs, powdered sugar, vegetable oil, 0.75
Dessert, powdered sugar, toasted coconut, coconut milk, cream of coconut, eggs, coconut extract, heavy whipping cream, pudding mix, sweetened condensed milk, vegetable oil, white cake mix, 0.75
Dessert, toasted coconut, powdered sugar, cream of coconut, vegetable oil, pudding mix, heavy whipping cream, coconut extract, eggs, white cake mix, coconut milk, sweetened condensed milk, 0.75
Dessert, chocolate cake mix, Heath Candy Bars, sweetened condensed milk, cool whip, caramel topping, null, null, null, null, null, null, 0.75
Dessert, sweetened condensed milk, caramel topping, chocolate cake mix, Heath Candy Bars, cool whip, null, null, null, null, null, null, 0.75
Dessert, caramel topping, Heath Candy Bars, cool whip, chocolate cake mix, sweetened condensed milk, null, null, null, null, null, null, 0.75
Dessert, cool whip, sweetened condensed milk, Heath Candy Bars, chocolate cake mix, caramel topping, null, null, null, null, null, null, 0.75
Dessert, Heath Candy Bars, caramel topping, chocolate cake mix, cool whip, sweetened condensed milk, null, null, null, null, null, null, 0.75
Dessert, strawberries, honey graham crackers, cool whip, null, null, null, null, null, null, null, null, 0.75
Dessert, honey graham crackers, cool whip, strawberries, null, null, null, null, null, null, null, null, 0.75
Dessert, cool whip, honey graham crackers, strawberries, null, null, null, null, null, null, null, null, 0.75
Dessert, white cake mix, orange juice, grated orange, nonfat greek yogurt, powdered sugar, null, null, null, null, null, null, 0.5
Dessert, nonfat greek yogurt, orange juice, white cake mix, powdered sugar, grated orange, null, null, null, null, null, null, 0.5
Dessert, orange juice, white cake mix, nonfat greek yogurt, powdered sugar, grated orange, null, null, null, null, null, null, 0.5
Dessert, grated orange, nonfat greek yogurt, orange juice, powdered sugar, white cake mix, null, null, null, null, null, null, 0.5
Dessert, powdered sugar, nonfat greek yogurt, white cake mix, grated orange, orange juice, null, null, null, null, null, null, 0.5
Dessert, cake, blueberries, strawberries, cool whip, null, null, null, null, null, null, null, 0.75
Dessert, cool whip, blueberries, cake, strawberries, null, null, null, null, null, null, null, 0.75
Dessert, blueberries, strawberries, cool whip, cake, null, null, null, null, null, null, null, 0.75
Dessert, strawberries, blueberries, cool whip, cake, null, null, null, null, null, null, null, 0.75
Dessert, butter, all-purpose flour, sprite, eggs, flavoring, sugar, butter flavorings, null, null, null, null, 1.0
Dessert, sugar, all-purpose flour, eggs, flavoring, butter, sprite, butter flavorings, null, null, null, null, 1.0
Dessert, eggs, butter flavorings, flavoring, butter, sprite, sugar, all-purpose flour, null, null, null, null, 1.0
Dessert, butter flavorings, all-purpose flour, flavoring, eggs, butter, sugar, sprite, null, null, null, null, 1.0
Dessert, flavoring, sprite, butter, sugar, butter flavorings, all-purpose flour, eggs, null, null, null, null, 1.0
Dessert, all-purpose flour, eggs, flavoring, sugar, butter flavorings, sprite, butter, null, null, null, null, 1.0
Dessert, sprite, sugar, eggs, flavoring, all-purpose flour, butter, butter flavorings, null, null, null, null, 1.0
Dessert, sweetened coconut flakes, chocolate cake, semi-sweet chocolate morsels, powdered sugar, butter, cream cheese, null, null, null, null, null, 0.75
Dessert, semi-sweet chocolate morsels, chocolate cake, butter, cream cheese, sweetened coconut flakes, powdered sugar, null, null, null, null, null, 0.75
Dessert, chocolate cake, butter, semi-sweet chocolate morsels, cream cheese, sweetened coconut flakes, powdered sugar, null, null, null, null, null, 0.75
Dessert, cream cheese, chocolate cake, sweetened coconut flakes, powdered sugar, semi-sweet chocolate morsels, butter, null, null, null, null, null, 0.75
Dessert, butter, cream cheese, chocolate cake, semi-sweet chocolate morsels, powdered sugar, sweetened coconut flakes, null, null, null, null, null, 0.75
Dessert, powdered sugar, cream cheese, chocolate cake, butter, semi-sweet chocolate morsels, sweetened coconut flakes, null, null, null, null, null, 0.75
Dessert, yellow cake mix, sour cream, light brown sugar, cinnamon, milk, vegetable oil, powdered sugar, eggs, vanilla, null, null, 0.75
Dessert, eggs, powdered sugar, vanilla, milk, cinnamon, yellow cake mix, sour cream, light brown sugar, vegetable oil, null, null, 0.75
Dessert, sour cream, light brown sugar, powdered sugar, vanilla, vegetable oil, cinnamon, milk, eggs, yellow cake mix, null, null, 0.75
Dessert, vegetable oil, vanilla, powdered sugar, light brown sugar, eggs, cinnamon, sour cream, milk, yellow cake mix, null, null, 0.75
Dessert, light brown sugar, powdered sugar, yellow cake mix, eggs, vanilla, cinnamon, sour cream, vegetable oil, milk, null, null, 0.75
Dessert, cinnamon, light brown sugar, vegetable oil, milk, yellow cake mix, powdered sugar, vanilla, eggs, sour cream, null, null, 0.75
Dessert, powdered sugar, sour cream, milk, yellow cake mix, eggs, vegetable oil, vanilla, cinnamon, light brown sugar, null, null, 0.75
Dessert, milk, eggs, cinnamon, vegetable oil, vanilla, powdered sugar, sour cream, yellow cake mix, light brown sugar, null, null, 0.75
Dessert, vanilla, light brown sugar, milk, vegetable oil, yellow cake mix, sour cream, powdered sugar, eggs, cinnamon, null, null, 0.75
Dessert, butter, chocolate cake mix, cocoa powder, powdered sugar, eggs, cream cheese, vanilla extract, null, null, null, null, 0.75
Dessert, chocolate cake mix, cream cheese, cocoa powder, vanilla extract, eggs, butter, powdered sugar, null, null, null, null, 0.75
Dessert, eggs, powdered sugar, vanilla extract, cream cheese, chocolate cake mix, cocoa powder, butter, null, null, null, null, 0.75
Dessert, cream cheese, butter, cocoa powder, chocolate cake mix, eggs, powdered sugar, vanilla extract, null, null, null, null, 0.75
Dessert, cocoa powder, powdered sugar, eggs, chocolate cake mix, butter, vanilla extract, cream cheese, null, null, null, null, 0.75
Dessert, powdered sugar, chocolate cake mix, cream cheese, butter, cocoa powder, vanilla extract, eggs, null, null, null, null, 0.75
Dessert, vanilla extract, eggs, cream cheese, powdered sugar, butter, cocoa powder, chocolate cake mix, null, null, null, null, 0.75
Dessert, cake flour, baking powder, salt, sugar, unsalted butter, eggs, vanilla extract, null, null, null, null, 0.75
Dessert, baking powder, eggs, sugar, salt, cake flour, unsalted butter, vanilla extract, null, null, null, null, 0.75
Dessert, salt, eggs, vanilla extract, unsalted butter, cake flour, sugar, baking powder, null, null, null, null, 0.75
Dessert, sugar, baking powder, unsalted butter, cake flour, salt, eggs, vanilla extract, null, null, null, null, 0.75
Dessert, eggs, salt, unsalted butter, sugar, cake flour, vanilla extract, baking powder, null, null, null, null, 0.75
Dessert, vanilla extract, baking powder, sugar, unsalted butter, cake flour, eggs, salt, null, null, null, null, 0.75
Dessert, unsalted butter, salt, vanilla extract, baking powder, cake flour, eggs, sugar, null, null, null, null, 0.75
Dessert, semisweet chocolate, salt, unsalted butter, cake, eggs, brown sugar, pure vanilla extract, null, null, null, null, 0.75
Dessert, cake, pure vanilla extract, brown sugar, unsalted butter, eggs, semisweet chocolate, salt, null, null, null, null, 0.75
Dessert, salt, semisweet chocolate, pure vanilla extract, eggs, brown sugar, unsalted butter, cake, null, null, null, null, 0.75
Dessert, unsalted butter, pure vanilla extract, cake, salt, eggs, semisweet chocolate, brown sugar, null, null, null, null, 0.75
Dessert, brown sugar, eggs, pure vanilla extract, unsalted butter, salt, semisweet chocolate, cake, null, null, null, null, 0.75
Dessert, eggs, cake, pure vanilla extract, semisweet chocolate, unsalted butter, salt, brown sugar, null, null, null, null, 0.75
Dessert, pure vanilla extract, eggs, cake, brown sugar, semisweet chocolate, salt, unsalted butter, null, null, null, null, 0.75
Dessert, cake flour, egg whites, cream of tartar, salt, vanilla extract, fresh lemon juice, sugar, null, null, null, null, 1.0
Dessert, sugar, vanilla extract, fresh lemon juice, salt, egg whites, cream of tartar, cake flour, null, null, null, null, 1.0
Dessert, salt, cake flour, sugar, fresh lemon juice, egg whites, vanilla extract, cream of tartar, null, null, null, null, 1.0
Dessert, egg whites, cake flour, cream of tartar, salt, sugar, vanilla extract, fresh lemon juice, null, null, null, null, 1.0
Dessert, cream of tartar, salt, vanilla extract, fresh lemon juice, sugar, cake flour, egg whites, null, null, null, null, 1.0
Dessert, fresh lemon juice, cream of tartar, cake flour, egg whites, salt, sugar, vanilla extract, null, null, null, null, 1.0
Dessert, vanilla extract, fresh lemon juice, egg whites, cake flour, cream of tartar, sugar, salt, null, null, null, null, 1.0
Dessert, large eggs, flour, salted butter, lemon zest, granulated sugar, vanilla extract, null, null, null, null, null, 0.5
Dessert, granulated sugar, vanilla extract, salted butter, lemon zest, flour, large eggs, null, null, null, null, null, 0.5
Dessert, salted butter, vanilla extract, granulated sugar, flour, large eggs, lemon zest, null, null, null, null, null, 0.5
Dessert, vanilla extract, salted butter, lemon zest, large eggs, granulated sugar, flour, null, null, null, null, null, 0.5
Dessert, lemon zest, flour, large eggs, salted butter, granulated sugar, vanilla extract, null, null, null, null, null, 0.5
Dessert, flour, lemon zest, granulated sugar, salted butter, large eggs, vanilla extract, null, null, null, null, null, 0.5
Dessert, all-purpose flour, unsweetened cocoa powder, sugar, pure vanilla extract, butter, milk, baking powder, creamy peanut butter, mini chocolate chips, null, null, 0.75
Dessert, unsweetened cocoa powder, baking powder, pure vanilla extract, creamy peanut butter, all-purpose flour, mini chocolate chips, milk, butter, sugar, null, null, 0.75
Dessert, sugar, pure vanilla extract, unsweetened cocoa powder, baking powder, milk, all-purpose flour, mini chocolate chips, butter, creamy peanut butter, null, null, 0.75
Dessert, baking powder, butter, all-purpose flour, pure vanilla extract, milk, mini chocolate chips, sugar, creamy peanut butter, unsweetened cocoa powder, null, null, 0.75
Dessert, milk, all-purpose flour, sugar, pure vanilla extract, mini chocolate chips, unsweetened cocoa powder, butter, creamy peanut butter, baking powder, null, null, 0.75
Dessert, butter, pure vanilla extract, all-purpose flour, sugar, milk, creamy peanut butter, baking powder, unsweetened cocoa powder, mini chocolate chips, null, null, 0.75
Dessert, pure vanilla extract, sugar, mini chocolate chips, unsweetened cocoa powder, creamy peanut butter, all-purpose flour, baking powder, butter, milk, null, null, 0.75
Dessert, creamy peanut butter, milk, mini chocolate chips, baking powder, butter, all-purpose flour, pure vanilla extract, unsweetened cocoa powder, sugar, null, null, 0.75
Dessert, mini chocolate chips, butter, milk, unsweetened cocoa powder, pure vanilla extract, creamy peanut butter, all-purpose flour, baking powder, sugar, null, null, 0.75
Dessert, large eggs, baking powder, salt, milk, flour, sugar, null, null, null, null, null, 0.75
Dessert, milk, large eggs, flour, salt, baking powder, sugar, null, null, null, null, null, 0.75
Dessert, flour, large eggs, baking powder, salt, milk, sugar, null, null, null, null, null, 0.75
Dessert, sugar, milk, baking powder, flour, large eggs, salt, null, null, null, null, null, 0.75
Dessert, baking powder, milk, flour, large eggs, salt, sugar, null, null, null, null, null, 0.75
Dessert, salt, sugar, large eggs, milk, flour, baking powder, null, null, null, null, null, 0.75
Dessert, cake flour, granulated sugar, salt, unsalted butter, large eggs, vanilla extract, whole milk, baking powder, null, null, null, 0.75
Dessert, baking powder, salt, large eggs, cake flour, granulated sugar, unsalted butter, whole milk, vanilla extract, null, null, null, 0.75
Dessert, salt, baking powder, granulated sugar, large eggs, unsalted butter, vanilla extract, whole milk, cake flour, null, null, null, 0.75
Dessert, unsalted butter, vanilla extract, baking powder, large eggs, granulated sugar, whole milk, cake flour, salt, null, null, null, 0.75
Dessert, granulated sugar, salt, baking powder, large eggs, unsalted butter, whole milk, vanilla extract, cake flour, null, null, null, 0.75
Dessert, vanilla extract, salt, large eggs, whole milk, cake flour, unsalted butter, baking powder, granulated sugar, null, null, null, 0.75
Dessert, large eggs, vanilla extract, cake flour, granulated sugar, salt, unsalted butter, whole milk, baking powder, null, null, null, 0.75
Dessert, whole milk, cake flour, salt, large eggs, vanilla extract, unsalted butter, baking powder, granulated sugar, null, null, null, 0.75
Dessert, german chocolate cake mix, butter, coconut, chopped pecans, powdered sugar, cream cheese, null, null, null, null, null, 0.75
Dessert, coconut, chopped pecans, powdered sugar, german chocolate cake mix, cream cheese, butter, null, null, null, null, null, 0.75
Dessert, chopped pecans, german chocolate cake mix, powdered sugar, coconut, butter, cream cheese, null, null, null, null, null, 0.75
Dessert, cream cheese, butter, german chocolate cake mix, chopped pecans, powdered sugar, coconut, null, null, null, null, null, 0.75
Dessert, butter, coconut, german chocolate cake mix, cream cheese, chopped pecans, powdered sugar, null, null, null, null, null, 0.75
Dessert, powdered sugar, chopped pecans, coconut, cream cheese, butter, german chocolate cake mix, null, null, null, null, null, 0.75
Dessert, white cake mix, whipped topping, slivered almonds, raspberry pie filling, chocolate sauce, null, null, null, null, null, null, 0.75
Dessert, raspberry pie filling, whipped topping, slivered almonds, chocolate sauce, white cake mix, null, null, null, null, null, null, 0.75
Dessert, whipped topping, white cake mix, raspberry pie filling, chocolate sauce, slivered almonds, null, null, null, null, null, null, 0.75
Dessert, chocolate sauce, slivered almonds, raspberry pie filling, whipped topping, white cake mix, null, null, null, null, null, null, 0.75
Dessert, slivered almonds, whipped topping, white cake mix, raspberry pie filling, chocolate sauce, null, null, null, null, null, null, 0.75
Dessert, unsalted butter, heavy cream, large eggs, cake flour, sugar, salt, vanilla, null, null, null, null, 0.5
Dessert, cake flour, large eggs, salt, vanilla, heavy cream, unsalted butter, sugar, null, null, null, null, 0.5
Dessert, salt, unsalted butter, cake flour, sugar, vanilla, heavy cream, large eggs, null, null, null, null, 0.5
Dessert, sugar, cake flour, salt, unsalted butter, vanilla, heavy cream, large eggs, null, null, null, null, 0.5
Dessert, large eggs, unsalted butter, sugar, cake flour, salt, heavy cream, vanilla, null, null, null, null, 0.5
Dessert, vanilla, unsalted butter, large eggs, sugar, salt, heavy cream, cake flour, null, null, null, null, 0.5
Dessert, heavy cream, sugar, unsalted butter, salt, cake flour, large eggs, vanilla, null, null, null, null, 0.5
Dessert, egg yolks, vanilla, baking powder, sugar, unsalted butter, cake flour, salt, whole milk, null, null, null, 0.75
Dessert, whole milk, baking powder, unsalted butter, cake flour, sugar, salt, egg yolks, vanilla, null, null, null, 0.75
Dessert, vanilla, egg yolks, whole milk, salt, cake flour, sugar, unsalted butter, baking powder, null, null, null, 0.75
Dessert, cake flour, unsalted butter, salt, egg yolks, whole milk, sugar, vanilla, baking powder, null, null, null, 0.75
Dessert, sugar, egg yolks, baking powder, whole milk, cake flour, salt, unsalted butter, vanilla, null, null, null, 0.75
Dessert, baking powder, egg yolks, vanilla, salt, whole milk, sugar, cake flour, unsalted butter, null, null, null, 0.75
Dessert, salt, vanilla, sugar, baking powder, whole milk, unsalted butter, egg yolks, cake flour, null, null, null, 0.75
Dessert, unsalted butter, vanilla, salt, whole milk, baking powder, sugar, egg yolks, cake flour, null, null, null, 0.75
Dessert, eggs, vanilla extract, lemon, powdered sugar, sugar, fresh lemon juice, milk, unsalted butter, all-purpose flour, null, null, 0.75
Dessert, vanilla extract, all-purpose flour, sugar, lemon, powdered sugar, milk, eggs, fresh lemon juice, unsalted butter, null, null, 0.75
Dessert, sugar, powdered sugar, all-purpose flour, lemon, fresh lemon juice, eggs, milk, unsalted butter, vanilla extract, null, null, 0.75
Dessert, unsalted butter, milk, eggs, all-purpose flour, lemon, powdered sugar, sugar, vanilla extract, fresh lemon juice, null, null, 0.75
Dessert, all-purpose flour, lemon, unsalted butter, milk, powdered sugar, fresh lemon juice, vanilla extract, eggs, sugar, null, null, 0.75
Dessert, milk, vanilla extract, fresh lemon juice, all-purpose flour, sugar, powdered sugar, eggs, lemon, unsalted butter, null, null, 0.75
Dessert, fresh lemon juice, eggs, vanilla extract, unsalted butter, lemon, all-purpose flour, powdered sugar, milk, sugar, null, null, 0.75
Dessert, lemon, fresh lemon juice, milk, eggs, unsalted butter, vanilla extract, sugar, all-purpose flour, powdered sugar, null, null, 0.75
Dessert, powdered sugar, fresh lemon juice, all-purpose flour, sugar, lemon, eggs, milk, unsalted butter, vanilla extract, null, null, 0.75
Dessert, yellow cake mix, white sugar, sugar, rum, water, butter, eggs, vegetable oil, vanilla instant pudding, null, null, 0.75
Dessert, vanilla instant pudding, eggs, yellow cake mix, white sugar, rum, water, sugar, vegetable oil, butter, null, null, 0.75
Dessert, eggs, vanilla instant pudding, yellow cake mix, butter, white sugar, sugar, rum, water, vegetable oil, null, null, 0.75
Dessert, water, yellow cake mix, white sugar, eggs, sugar, vanilla instant pudding, rum, vegetable oil, butter, null, null, 0.75
Dessert, rum, sugar, white sugar, water, butter, yellow cake mix, vegetable oil, vanilla instant pudding, eggs, null, null, 0.75
Dessert, vegetable oil, yellow cake mix, eggs, butter, rum, vanilla instant pudding, sugar, white sugar, water, null, null, 0.75
Dessert, sugar, vanilla instant pudding, yellow cake mix, vegetable oil, eggs, water, white sugar, butter, rum, null, null, 0.75
Dessert, butter, vegetable oil, sugar, water, eggs, rum, yellow cake mix, white sugar, vanilla instant pudding, null, null, 0.75
